uau    岜
ubb    崩
ubk    岗
ublu   岘
ubmbo  颛
ubmr   峒
ucor   峪
udci   崧
udt    崃
ue     凼
ueq    峄
ufb    峭
ufcb   嵴
ufdq   嶙
ufdv   嵝
ugdi   峙
uh     匕
uhdp   嵊
uhej   峰
uhhl   峁
uhi    嵬
uhkl   峤
uhqi   峨
uhuk   岚
uhvi   巍
uice   峻
uihv   崴
uio    以
ujcm   崆
ujco   巅
uje    岐
ujmf   崇
ujr    岵
uk     凶
ukd    岽
ukf    炭
ukkb   崤
uklu   崦
ukmr   崎
ukql   崭
ukt    峡
ulls   岿
ulw    岫
umgg   崖
umhr   岩
umli   蚩
ummj   岸
umnr   岢
umoo   豳
umt    岍
umvh   岈
umwv   崾
unhe   岌
uni    岁
unln   刿
unot   嶝
unsd   峥
uog    崔
uoii   岭
uoin   岑
uomn   嵛
uomr   峇
uonu   屹
upa    峋
upko   嶷
upr    岣
urup   岷
usk    岖
usu    岂
usuu   崛
utbd   嵘
utbs   崂
utmo   嵌
utnl   酆
utqm   嵯
utvi   嵫
uu     出
uublu  觊
uufd   粜
uuhu   凯
uuln   剀
uummf  祟
uvii   幽
uwjr   崮
uwl    岬
uwp    崽
uxp    鬯
uyrb   嵩
uyrd   崞
uysm   屿
uytj   嶂
v      女
vaa    娼
vabt   媪
vahu   媚
vam    妲
vbbe   嫒
vbbm   姗
vbm    姐
vbme   媛
vcnh   娣
vcwj   婵
vdhml  断
vdlk   嫩
vdln   剿
ve     奴
veks   努
velb   帑
ven    弩
vend   孥
veobo  胬
vep    怒
vessm  驽
vfbb   嫦
vfh    妙
vgcw   嫱
vgg    娃
vgk    奘
vgrr   嬉
vhg    妊
vhhj   婢
vhi    戕
vhjd   姝
vhk    妖
vhkl   娇
vhoiv  飨
vhpa   婚
vhqi   娥
vhqm   姓
vhup   媳
vhwp   媲
vhxe   嫂
vi     厶
viav   娘
vidi   嬷
vif    糸
viks   幼
vir    始
vis    妒
viw    畿
viyk   嫉
vjd    妹
vje    妓
vjhp   姹
vjkp   姥
vjll   婶
vjlo   婕
vjmo   嫁
vjnu   婉
vjoc   嫔
vjpu   娆
vjr    姑
vkn    姨
vl     凵
vlmh   爿
vlok   收
vlsd   娴
vlw    妯
vlws   娉
vlxh   姊
vlyo   姚
vmamo  缇
vmapp  绲
vmawe  缦
vmbb   绷
vmbbe  绶
vmbgr  绸
vmbk   纲
vmbm   组
vmbme  缓
vmbov  缨
vmbu   孀
vmbuh  缈
vmbv   绥
vmcnh  绨
vmcsh  纷
vmcwa  缯
vmdbu  缃
vmdi   纣
vmeee  缀
vmeq   绎
vmfb   绡
vmfbr  绱
vmfdv  缕
vmfft  彝
vmfh   纱
vmfq   绊
vmfqu  绻
vmgce  绫
vmgr   结
vmgro  缬
vmhab  绵
vmhds  绣
vmhed  绦
vmheq  绛
vmher  络
vmhey  终
vmhj   纤
vmhje  缎
vmhjm  缍
vmhon  绗
vmhsk  缴
vmhuo  缵
vmhup  纸
vmhyr  绺
vmi    纩
vmibi  缚
vmihr  缄
vmij   绒
vmike  绂
vmim   线
vmioj  缝
vmior  缒
vmir   绐
vmisb  编
vmiwg  缠
vmj    奸
vmjbc  缜
vmjka  绪
vmjmf  综
vmjmo  绽
vmjnk  续
vmjoa  缩
vmjoc  缤
vmjpu  绕
vmjrr  绾
vmkcf  缭
vmkmr  绮
vmkms  绔
vmku   妩
vmkui  纨
vmkvd  练
vmliu  缆
vmlln  绋
vmlmo  缋
vmlmy  绯
vmlt   娅
vmlwl  绅
vmm    红
vmmd   纡
vmmhw  缅
vmmlk  绠
vmmmi  纭
vmmta  缙
vmmv   娠
vmmwf  缥
vmmwm  缰
vmnau  绝
vmng   纽
vmnhe  级
vmnin  纾
vmnme  绿
vmnom  经
vmnsm  绉
vmob   纳
vmog   维
vmomi  绘
vmomk  缏
vmomr  给
vmonk  缑
vmonu  纥
vmoo   纵
vmop   纶
vmpa   绚
vmpi   约
vmpop  彘
vmpp   纰
vmpt   绁
vmpu   纯
vmqjl  绑
vmqmo  绩
vmqs   纬
vmr    辔
vmrb   绢
vmrc   织
vmrlu  绳
vmrpa  缗
vmrrd  缲
vmrsj  缉
vmshi  纫
vmshr  绍
vmsu   纪
vmsyh  缪
vmt    妍
vmtct  缢
vmtlj  缂
vmtm   绀
vmttr  缮
vmtxc  缣
vmuu   绌
vmvfd  继
vmvl   纠
vmvno  缘
vmvvd  缫
vmvvw  缁
vmw    细
vmwf   嫖
vmwlv  缳
vmwp   缌
vmwvf  缧
vmyaj  绰
vmybb  缔
vmyck  绞
vmyf   嫣
vmyhs  纺
vmyiu  统
vmyk   纹
vmyrb  缟
vmyub  缡
vnau   娩
vnd    好
vng    妞
vnhs   奶
vnin   妤
vnlr   婀
vnmo   彖
vnob   婿
voin   妗
volii  蠡
vpd    她
vpi    妁
vpp    妣
vqmb   婧
vqmv   婊
vr     如
vrb    娟
vrmk   娱
vrob   娲
vrp    恕
vrvif  絮
vshu   娓
vsk    妪
vsll   姬
vsm    妇
vsp    妮
vsql   娜
vssm   妈
vsu    妃
vtak   嫫
vtmd   媒
vtt    姘
vttb   媾
vtxc   嫌
vuio   姒
vumi   媸
vvh    乡
vvm    丝
vvmpm  鸶
vvrau  邕
vvw    甾
vvwd   巢
vwg    娌
vwk    姻
vwvf   嫘
vwyi   姆
vycb   嫡
vyck   姣
vyhs   妨
vyrn   婷
vytj   嫜
vywm   嬗
w      田
wb     胃
wbp    愚
wc     四
wd     果
wdh    团
wdmbo  颗
wdnin  夥
wfgr   黠
wfice  黢
wfik   默
wfikh  黪
wfjnk  黩
wfnin  黟
wfoin  黔
wfq    畔
wfqu   圈
wfuu   黜
wfvis  黝
wfyrf  黥
wfyta  黯
wg     里
wgf    黑
wgfg   墨
wgg    畦
wgnin  野
wgtj   圉
whe    畈
wher   略
whey   图
wijb   圃
wik    畎
win    勿
wj     毋
wjbo   贯
wjnu   畹
wjr    固
wk     因
wkb    囿
wkmr   畸
wkp    恩
wks    男
wl     甲
wlbi   禺
wlcwa  罾
wlgi   罢
wlgif  罴
wliun  罚
wljbj  罱
wljbm  置
wljka  署
wljr   罟
wlklu  罨
wllmy  罪
wlmf   罘
wlmym  罡
wlni   罗
wlpli  蜀
wlpog  罹
wlpsm  鸭
wltjm  羁
wlyaj  罩
wlymr  詈
wmgi   国
wmll   畀
wmmr   圄
wmmu   园
wmn    町
wmv    畏
wnd    囝
wng    墅
wo     囚
wohh   畛
woii   囹
wok    畋
woll   界
wop    囵
wp     思
wphh   囫
wpp    毗
wpu    囤
wqki   畴
wqmb   圊
wqs    围
wr     回
wrbo   圆
wsvws  嬲
wv     囡
wvif   累
wwlv   圜
wyi    母
wytg   疃
xa     曰
xabkq  晕
xamj   旰
xanau  冕
xarf   煦
xayrf  晾
xbhu   冗
xbhuo  胍
xbkd   脎
xbki   肽
xbm    肛
xbmpo  冢
xbtt   肼
xbuog  睢
xcjmo  镓
xcl    丫
xcpi   钩
xcyiu  铳
xcyrv  锿
xdhe   板
xdm    杠
xdmmf  柰
xdpi   构
xdtbo  赉
xdytj  梓
xea    汩
zzzz   沓
xedlo  漱
xee    双
xehuk  溴
xei    戏
xeid   沭
xekb   泱
xekkb  淆
xemcw  洒
xeni   泓
xeog   淮
xepd   柒
xfbok  敞
xfbr   炯
xfdk   炔
xfg    尘
xgi    圹
xgrtr  嘉
xhdl   种
xhdln  剁
xhdlo  簌
xhey   处
xhi    么
xhmnl  邸
xhrps  鸹
xhud   臬
xhue   凤
xhup   氏
xhuyr  毡
xid    床
xiddi  魔
xije   庋
xik    义
xiodi  府
xiok   达
xiott  迸
xip    庀
xirnl  邰
xirp   怠
xisbt  盛
xit    弁
xiuop  讹
xiupa  诣
xjd    宋
xjtco  蹇
xjuln  剜
xkb    央
xkbnl  郁
xkd    杀
xklg   堑
xkua   旮
xkups  鸠
xlibl  蚬
xlibt  蛊
xmbnl  郦
xmbo   贡
xmbps  鸸
xmf    灭
xmgi   压
xmgnl  郅
xmgok  玫
xmgpp  琵
xmks   功
xmmmi  蜃
xmmn   厅
xmmvs  亏
xmrnl  酃
xmrno  歌
xmsks  劢
xmta   厝
xmulm  虺
xmumb  顾
xni    弘
xnmnu  鲺
xnmyi  巯
xno    久
xoe    氽
xog    隹
xogr   佶
xohi   仫
xoik   仪
xoinl  邻
xoj    午
xok    攵
xokr   佑
xol    个
xolok  倏
xom    仝
xombb  俪
xomwd  僳
xonu   亿
xoop   怂
xop    仑
xopbo  贷
xormb  颌
xosk   伊
xou    气
xpa    旨
xpi    勾
xpsh   忉
xpsm   乌
xqdmm  耨
xqhlo  抓
xqhp   恝
xqi    扩
xqiok  挞
xqu    击
xrau   邑
xrbo   呗
xrc    叭
xrhu   叽
xriok  哒
xrjbf  嚓
xrjpu  嘧
xrks   叻
xrob   呙
xromr  啥
xrp    吣
xrsmg  哐
xrtor  嗬
xshi   戮
xshoe  屐
xsip   慰
xsk    尹
xsm    刁
xsrnl  郡
xsu    已
xtbc   蓥
xtbd   菜
xtbg   茔
xtbln  蒯
xtcno  歉
xthjd  孽
xthon  蘅
xthoo  蓰
xtk    艾
xtmd   芋
xtmks  苈
xtmmi  蓐
xtmnl  邯
xtog   茌
xtoll  养
xtt    并
xtvmi  荮
xtw    曲
xtwk   茵
xusu   屺
xvi    幺
xviks  妫
xvis   幻
xvmio  缱
xvmmm  缛
xwd    困
xxemb  灞
xxhup  憩
xxik   庆
xxipp  忒
xxtbd  槊
xxthj  蘖
xxtvm  薅
xybgr  凋
xyck   奕
xydk   决
xyhmb  颜
xyk    头
xymp   忐
xyop   戆
xyrbl  觇
xyrbu  毫
xyrf   点
xyvb   膂
xyy    补
y      卜
yad    桌
yaj    卓
yam    袒
yano   歆
yaph   裼
yapv   褐
yapy   韵
yashr  韶
yav    裉
ybhg   望
yblb   帝
yblbr  啻
ybmcu  睿
ybo    贞
ybye   敲
ybyhs  旁
yc     六
ycbr   商
ycc    銮
ycd    栾
yce    变
yciu   兖
yciv   衮
yck    交
yclmi  蛮
ycn    弯
ycnd   孪
ycobo  脔
ycor   裕
ycp    恋
ycpsm  鸾
ycq    挛
yct    弈
ycu    峦
ycv    娈
ydci   凇
yddf   襟
yddq   襻
ydhe   被
ydhml  新
ydi    衬
ydk    袂
ydkui  孰
ydnl   郭
ydok   敦
ydpsm  鹑
ye     冰
yebu   督
yeee   裰
yefd   粲
yeg    壑
yei    衩
yeoiv  餐
yfdv   褛
yfe    叔
yfiku  就
yfq    袢
yfsm   裆
yg     主
ygce   凌
yggy   褂
ygyhv  装
yh     广
yher   袼
yhg    衽
yhgu   冼
yhhh   衫
yhhhh  彦
yhhj   裨
yhk    袄
yhmbo  频
yhs    方
yhu    亢
yhv    衣
yhxv   裒
yhyu   褫
yib    育
yif    熟
yig    塾
yihr   减
yihu   充
yikq   裤
yin    请
yioq   裢
yiov   褪
yir    冶
yisb   褊
yit    弃
yj     斗
yjd    袜
yjdl   辣
yjheo  赣
yjhhh  彰
yjhoj  瓣
yjilj  辨
yjiuj  辩
yjka   褚
yjlv   凄
yjnl   鄣
yjvmj  辫
yk     文
ykd    冻
ykll   齐
yklll  齑
ykln   刘
yklsw  斓
ykmhb  斋
ykmpm  斌
yknl   郊
ykok   效
ykp    憝
ykr    吝
ykvif  紊
yl     冲
ylb    市
ylg    壮
ylhv   衷
ylik   状
ylit   褴
ylln   剂
ylm    止
ylmh   步
ylnc   亦
ylnii  将
ylpb   褙
ylsa   裥
ylv    妆
ylw    袖
ym     上
ymb    肯
ymbb   襦
ymje   歧
ymmbo  颤
ymmi   褥
ymmr   言
ymnn   冽
ymno   欤
ymp    此
ympog  雌
ymuo   齿
ymvm   冱
ymy    卡
ynd    桨
yne    浆
ynhv   袤
ynii   襁
ynk    奖
ynmcw  酱
yno    次
ynsd   净
yob    衲
yobo   资
yobt   盗
yodv   褒
yofd   粢
yog    准
yohhj  颦
yohue  毅
yoii   冷
yoik   袱
yoin   衿
yoks   劾
yoln   刻
yombo  颏
yomm   裣
yomr   袷
yomuu  瓷
yonk   夜
yooj   卒
yop    恣
yor    咨
yord   褓
yov    姿
ypbo   赀
ypd    柴
yphu   虎
ypko   凝
ypks   虏
ypllt  虚
ypmhr  砦
ypmm   些
ypnbq  觜
ypp    虑
yprmk  虞
ypru   袍
ypsm   虐
ypvif  紫
ypyk   虔
ypymr  訾
yqiv   亵
yqkk   凑
yqmv   裱
yr     占
yrbb   膏
yrbbu  赢
yrblu  蠃
yrbn   亭
yrbo   豪
yrbp   亳
yrbr   高
yrbtu  羸
yrbu   亮
yrbvu  嬴
yrf    京
yrhu   况
yrhv   哀
yri    战
yrln   剖
yrmg   裎
yrmuu  瓿
yrnd   享
yrnf   烹
yrnl   部
yrnn   亨
yrrv   襄
yru    乩
ys     卢
ysh    初
ysjr   裾
yskr   裙
ysm    与
ysmbo  颅
ysnl   邡
ysoby  旃
ysohm  旌
ysohu  旄
ysohv  旅
ysojb  旆
ysok   放
ysokr  旖
ysono  旋
ysook  族
ysopd  施
ysosp  旎
ysotc  旗
ysoy   於
ysoyu  旒
yspsm  鸬
yssm   冯
ysya   褶
yt     立
yta    音
ytahu  竟
ytaj   章
ytap   意
ytapv  竭
ytblu  觑
ytd    亲
ytdl   竦
yth    产
ythuk  飒
ytice  竣
ytj    辛
ytor   褡
ytqmb  靖
ytrhu  竞
ytsyy  翊
ytumb  端
ytv    妾
ytwg   童
ytyr   站
yuav   龈
yubm   龃
yuhhh  彪
yuhlb  龋
yukb   离
yumbo  颃
yummr  龉
yuoii  龄
yup    龀
yupru  龅
yupsm  鹫
yuryo  龊
yushr  龆
yusmg  龌
yuymp  龇
yv     亡
yvb    肓
yvbcr  裔
yvbu   盲
yvgg   壅
yvgv   饔
yvhg   雍
yvho   亥
yvhuo  瓤
yvi    玄
yviw   畜
yvnl   邙
yvp    忘
yvrup  氓
yvv    妄
yw     亩
ywd    裸
ywdv   裹
ywk    卤
ywmv   衰
ywrf   禀
yws    卣
ywtqm  鹾
yy     卞
yyoj   率
yyrf   凉
yywd   凛
zzzz   丨
zzzz   丿
zzzz   丶
zzzz   匚
zzzz   刂
zzzz   冂
zzzz   亻
zzzz   勹
zzzz   亠
zzzz   冫
zzzz   廾
zzzz   尢
zzzz   扌
zzzz   囗
zzzz   彳
zzzz   犭
zzzz   夂
zzzz   饣
zzzz   忄
zzzz   丬
zzzz   氵
zzzz   宀
zzzz   辶
zzzz   彐
zzzz   屮
zzzz   纟
zzzz   巛
zzzz   攴
zzzz   灬
zzzz   礻
zzzz   肀
zzzz   钅
zzzz   衤
zzzz   虍
za     ‘
za     ’
za     “
za     ”
za     〔
za     〕
za     〈
za     〉
za     《
za     》
za     …
za     ‘
za     ’
za     “
za     ”
za     〔
za     〕
za     〈
za     〉
za     《
za     》
za     「
za     」
za     『
za     』
za     〖
za     〗
za     【
za     】
za     №
za     ☆
za     ★
za     ○
za     ●
za     ◎
za     ◇
za     ◆
za     □
za     ■
za     △
za     ▲
za     ※
za     →
za     ←
za     ↑
za     ↓
za     〓
zb     ⅰ
zb     ⅱ
zb     ⅲ
zb     ⅳ
zb     ⅴ
zb     ⅵ
zb     ⅶ
zb     ⅷ
zb     ⅸ
zb     ⅹ
zba    ⒈
zba    ⒉
zba    ⒊
zba    ⒋
zba    ⒌
zba    ⒍
zba    ⒎
zba    ⒏
zba    ⒐
zba    ⒑
zba    ⒒
zba    ⒓
zba    ⒔
zba    ⒕
zba    ⒖
zba    ⒗
zba    ⒘
zba    ⒙
zba    ⒚
zba    ⒛
zbb    ⑴
zbb    ⑵
zbb    ⑶
zbb    ⑷
zbb    ⑸
zbb    ⑹
zbb    ⑺
zbb    ⑻
zbb    ⑼
zbb    ⑽
zbb    ⑾
zbb    ⑿
zbb    ⒀
zbb    ⒁
zbb    ⒂
zbb    ⒃
zbb    ⒄
zbb    ⒅
zbb    ⒆
zbb    ⒇
zbc    ①
zbc    ②
zbc    ③
zbc    ④
zbc    ⑤
zbc    ⑥
zbc    ⑦
zbc    ⑧
zbc    ⑨
zbc    ⑩
zbd    ㈠
zbd    ㈡
zbd    ㈢
zbd    ㈣
zbd    ㈤
zbd    ㈥
zbd    ㈦
zbd    ㈧
zbd    ㈨
zbd    ㈩
zbe    Ⅰ
zbe    Ⅱ
zbe    Ⅲ
zbe    Ⅳ
zbe    Ⅴ
zbe    Ⅵ
zbe    Ⅶ
zbe    Ⅷ
zbe    Ⅸ
zbe    Ⅹ
zbe    Ⅺ
zbe    Ⅻ
zc     ぁ
zc     あ
zc     ぃ
zc     い
zc     ぅ
zc     う
zc     ぇ
zc     え
zc     ぉ
zc     お
zc     か
zc     が
zc     き
zc     ぎ
zc     く
zc     ぐ
zc     け
zc     げ
zc     こ
zc     ご
zc     さ
zc     ざ
zc     し
zc     じ
zc     す
zc     ず
zc     せ
zc     ぜ
zc     そ
zc     ぞ
zc     た
zc     だ
zc     ち
zc     ぢ
zc     っ
zc     つ
zc     づ
zc     て
zc     で
zc     と
zc     ど
zc     な
zc     に
zc     ぬ
zc     ね
zc     の
zc     は
zc     ば
zc     ぱ
zc     ひ
zc     び
zc     ぴ
zc     ふ
zc     ぶ
zc     ぷ
zc     へ
zc     べ
zc     ぺ
zc     ほ
zc     ぼ
zc     ぽ
zc     ま
zc     み
zc     む
zc     め
zc     も
zc     ゃ
zc     や
zc     ゅ
zc     ゆ
zc     ょ
zc     よ
zc     ら
zc     り
zc     る
zc     れ
zc     ろ
zc     ゎ
zc     わ
zc     ゐ
zc     ゑ
zc     を
zc     ん
zd     ァ
zd     ア
zd     ィ
zd     イ
zd     ゥ
zd     ウ
zd     ェ
zd     エ
zd     ォ
zd     オ
zd     カ
zd     ガ
zd     キ
zd     ギ
zd     ク
zd     グ
zd     ケ
zd     ゲ
zd     コ
zd     ゴ
zd     サ
zd     ザ
zd     シ
zd     ジ
zd     ス
zd     ズ
zd     セ
zd     ゼ
zd     ソ
zd     ゾ
zd     タ
zd     ダ
zd     チ
zd     ヂ
zd     ッ
zd     ツ
zd     ヅ
zd     テ
zd     デ
zd     ト
zd     ド
zd     ナ
zd     ニ
zd     ヌ
zd     ネ
zd     ノ
zd     ハ
zd     バ
zd     パ
zd     ヒ
zd     ビ
zd     ピ
zd     フ
zd     ブ
zd     プ
zd     ヘ
zd     ベ
zd     ペ
zd     ホ
zd     ボ
zd     ポ
zd     マ
zd     ミ
zd     ム
zd     メ
zd     モ
zd     ャ
zd     ヤ
zd     ュ
zd     ユ
zd     ョ
zd     ヨ
zd     ラ
zd     リ
zd     ル
zd     レ
zd     ロ
zd     ヮ
zd     ワ
zd     ヰ
zd     ヱ
zd     ヲ
zd     ン
zd     ヴ
zd     ヵ
zd     ヶ
zf     Α
zf     Β
zf     Γ
zf     Δ
zf     Ε
zf     Ζ
zf     Η
zf     Θ
zf     Ι
zf     Κ
zf     Λ
zf     Μ
zf     Ν
zf     Ξ
zf     Ο
zf     Π
zf     Ρ
zf     Σ
zf     Τ
zf     Υ
zf     Φ
zf     Χ
zf     Ψ
zf     Ω
zf     α
zf     β
zf     γ
zf     δ
zf     ε
zf     ζ
zf     η
zf     θ
zf     ι
zf     κ
zf     λ
zf     μ
zf     ν
zf     ξ
zf     ο
zf     π
zf     ρ
zf     σ
zf     τ
zf     υ
zf     φ
zf     χ
zf     ψ
zf     ω
zf     ︵
zf     ︶
zf     ︹
zf     ︺
zf     ︿
zf     ﹀
zf     ︽
zf     ︾
zf     ﹁
zf     ﹂
zf     ﹃
zf     ﹄
zf     ︻
zf     ︼
zf     ︷
zf     ︸
zf     ︱
zf     
zf     ︳
zf     ︴
zg     А
zg     Б
zg     В
zg     Г
zg     Д
zg     Е
zg     Ё
zg     Ж
zg     З
zg     И
zg     Й
zg     К
zg     Л
zg     М
zg     Н
zg     О
zg     П
zg     Р
zg     С
zg     Т
zg     У
zg     Ф
zg     Х
zg     Ц
zg     Ч
zg     Ш
zg     Щ
zg     Ъ
zg     Ы
zg     Ь
zg     Э
zg     Ю
zg     Я
zg     а
zg     б
zg     в
zg     г
zg     д
zg     е
zg     ё
zg     ж
zg     з
zg     и
zg     й
zg     к
zg     л
zg     м
zg     н
zg     о
zg     п
zg     р
zg     с
zg     т
zg     у
zg     ф
zg     х
zg     ц
zg     ч
zg     ш
zg     щ
zg     ъ
zg     ы
zg     ь
zg     э
zg     ю
zg     я
